24-4-9-4-16_4-1-3-2-16-0.5,0.29132316,0.47142732
18-2-8-4-16_4-1-2-2-16-0.75,0.29162452,0.47741163
24-4-9-4-16_4-1-3-2-16-0.75,0.29206288,0.47155562
24-3-8-4-16_4-1-3-2-16-0.5,0.29210362,0.4708898
24-4-9-4-16_4-1-2-2-16-0.75,0.29237774,0.47964093
24-3-9-4-16_4-1-3-2-16-0.75,0.2927544,0.47178027
24-3-9-4-16_4-1-2-2-16-0.75,0.29277685,0.4849351
24-3-8-4-16_4-1-3-2-16-0.75,0.29321092,0.473743
18-3-9-4-16_4-1-2-2-16-0.75,0.2935117,0.484884
18-2-10-4-16_4-1-2-2-16-0.5,0.2936077,0.48195416
18-2-9-4-16_4-1-2-2-16-0.5,0.2942609,0.4844516
18-4-8-4-16_4-1-3-2-16-0.75,0.2944722,0.4729128
18-3-8-4-16_4-1-2-2-16-0.75,0.29455605,0.48031318
24-3-8-4-16_4-1-2-2-16-0.75,0.29489145,0.48524368
24-2-9-4-16_4-1-2-2-16-0.75,0.29523417,0.48040974
24-2-8-4-16_4-1-2-2-16-0.75,0.29535493,0.47746444
18-2-9-4-16_4-1-2-2-16-0.75,0.2954373,0.47663176
18-2-9-4-16_4-1-2-2-16-0.9,0.29569432,0.4822866
18-2-10-4-16_4-1-2-2-16-0.75,0.29625896,0.49332199
24-2-9-4-16_4-1-2-2-16-0.5,0.29630098,0.48940936
24-4-10-4-16_4-1-2-2-16-0.75,0.29651585,0.48451927
24-2-8-4-16_4-1-3-2-16-0.9,0.2966108,0.4720767
24-4-10-4-16_4-1-3-2-16-0.75,0.2971742,0.47256383
24-3-10-4-16_4-1-2-2-16-0.9,0.29727942,0.47695953
18-4-9-4-16_4-1-2-2-16-0.75,0.2974856,0.48627958
24-4-9-4-16_4-1-2-2-16-0.75,0.2974919,0.48691133
24-2-8-4-16_4-1-2-2-16-0.5,0.29756555,0.48872662
18-4-9-4-16_4-1-2-2-16-0.5,0.29761094,0.4809734
18-4-8-4-16_4-1-2-2-16-0.9,0.29764894,0.4793268
18-2-10-4-16_4-1-2-2-16-0.9,0.2980002,0.4822416
24-4-9-4-16_4-1-3-2-16-0.5,0.29806527,0.47334972
24-4-8-4-16_4-1-3-2-16-0.5,0.2982112,0.4724918
18-3-9-4-16_4-1-3-2-16-0.5,0.2982551,0.47272387
18-4-9-4-16_4-1-3-2-16-0.5,0.29837516,0.47481412
18-2-9-4-16_4-1-3-2-16-0.75,0.29843053,0.47298735
24-3-9-4-16_4-1-3-2-16-0.5,0.2992422,0.47014657
18-4-8-4-16_4-1-3-2-16-0.5,0.29939675,0.47422746
18-2-8-4-16_4-1-2-2-16-0.9,0.29965046,0.48281646
24-4-8-4-16_4-1-3-2-16-0.75,0.29981744,0.47032452
18-4-10-4-16_4-1-2-2-16-0.75,0.300045,0.5072784
18-4-10-4-16_4-1-3-2-16-0.5,0.30026436,0.47063866
18-2-8-4-16_4-1-3-2-16-0.75,0.30027053,0.4733361
18-4-9-4-16_4-1-3-2-16-0.5,0.30096743,0.47272626
18-3-10-4-16_4-1-3-2-16-0.5,0.3011434,0.47628236
18-4-8-4-16_4-1-2-2-16-0.5,0.30121645,0.50089103
24-3-10-4-16_4-1-2-2-16-0.5,0.30147812,0.509155
18-4-10-4-16_4-1-2-2-16-0.9,0.3016794,0.48036423
18-2-10-4-16_4-1-3-2-16-0.75,0.3020497,0.4719545
24-4-8-4-16_4-1-2-2-16-0.75,0.3023743,0.508321
24-3-10-4-16_4-1-3-2-16-0.5,0.30338085,0.47061113
18-4-10-4-16_4-1-3-2-16-0.75,0.30390254,0.4705463
18-2-8-4-16_4-1-2-2-16-0.5,0.30420434,0.49065423
24-2-10-4-16_4-1-3-2-16-0.5,0.30442607,0.4730795
24-2-9-4-16_4-1-3-2-16-0.5,0.30461496,0.4721528
24-3-9-4-16_4-1-2-2-16-0.9,0.30479804,0.49389637
18-4-8-4-16_4-1-3-2-16-0.5,0.30523214,0.47088537
18-3-10-4-16_4-1-2-2-16-0.75,0.30547073,0.5021171
18-4-9-4-16_4-1-3-2-16-0.75,0.30576256,0.4736876
24-4-10-4-16_4-1-3-2-16-0.5,0.30625144,0.4712853
24-2-10-4-16_4-1-2-2-16-0.75,0.30689815,0.48307484
18-4-10-4-16_4-1-3-2-16-0.5,0.3085404,0.47549126
24-4-10-4-16_4-1-3-2-16-0.75,0.30922553,0.47275475
24-4-10-4-16_4-1-3-2-16-0.5,0.30934012,0.47301173
24-2-8-4-16_4-1-3-2-16-0.75,0.31035167,0.47265732
24-4-8-4-16_4-1-3-2-16-0.5,0.3188902,0.4772482
24-3-10-4-16_4-1-3-2-16-0.75,0.32132357,0.47892916
18-3-8-4-16_4-1-3-2-16-0.5,0.32252362,0.48056453
18-4-9-4-16_4-1-2-2-16-0.9,0.3307105,0.49167508
